review_id,product_id,rating,review_title,review_text,review_date,reviewer_name,verified_purchase,helpful_votes
R0000791,P0000212,2,Bluetooth connectivity is impressive,Bluetooth connectivity is underwhelming and comfort is excellent.,2025-07-05,Karan Y.,False,131
R0000792,P0001963,4,Contrast is impressive,Contrast is top-notch and comfort is reliable.,2024-06-28,Karan F.,False,2
R0000793,P0000962,3,Hdr is poor,Hdr is excellent and performance is solid.,2023-12-13,Sana B.,1,198
R0000794,P0000463,3,Comfort is solid,Comfort is excellent and notifications is excellent.,2023-11-19,Sara Z.,True,186
R0000795,P0000745,5,Wi-fi range is poor,Wi-fi range is underwhelming and refresh rate is weak.,2023-05-11,Kavya V.,True,52
R0000796,P0001384,5,Hdr is impressive,Hdr is excellent and battery life is weak.,2024-05-26,Karan G.,No,9
R0000797,P0000962,4,Comfort is solid,Comfort is top-notch and port selection is inconsistent.,2023-02-07,Vihaan K.,0,4
R0000798,P0000095,4,Hdr is solid,Hdr is reliable and notifications is excellent.,2023-04-07,Vihaan I.,1,154
R0000799,P0001903,5,Noise cancellation is solid,Noise cancellation is underwhelming and software is reliable.,2024-12-25,Diya I.,0,131
R0000800,P0000138,5,Performance is mediocre,Performance is top-notch and comfort is reliable.,2025-09-26,Tanvi R.,Yes,120
R0000801,P0000382,3,Contrast is solid,Contrast is excellent and comfort is weak.,2025-10-30,Karan A.,0,210
R0000802,P0000899,5,Video stabilization is solid,Video stabilization is reliable and noise cancellation is reliable.,2023-11-21,Priya D.,No,79
R0000803,P0001297,3,Noise cancellation is poor,Noise cancellation is reliable and performance is reliable.,2024-01-10,Diya O.,1,42
R0000804,P0000614,3,Camera is impressive,Camera is reliable and charging speed is solid.,2023-10-13,Kavya E.,False,222
R0000805,P0001997,1,Port selection is solid,Port selection is mediocre and charging speed is reliable.,2025-07-02,Anaya O.,False,104
R0000806,P0001588,5,Noise cancellation is poor,Noise cancellation is excellent and heart rate accuracy is excellent.,2024-02-21,Vihaan N.,1,84
R0000807,P0001112,5,Hdr is solid,Hdr is excellent and comfort is excellent.,2024-09-21,Sneha Y.,0,22
R0000808,P0000738,3,Notifications is poor,Notifications is mediocre and performance is reliable.,2024-11-07,Anaya R.,Yes,237
R0000809,P0000649,4,Fit is great,Fit is excellent and notifications is inconsistent.,2024-08-16,Ritu Z.,True,186
R0000810,P0000253,1,Camera is mediocre,Camera is underwhelming and comfort is excellent.,2023-06-13,Meera D.,True,246
R0000811,P0000168,5,Contrast is mediocre,Contrast is reliable and charging speed is solid.,2024-11-25,Priya M.,1,250
R0000812,P0001854,4,Software is impressive,Software is top-notch and contrast is inconsistent.,2025-01-05,Aarav D.,0,89
R0000813,P0000072,5,Build quality is mediocre,Build quality is underwhelming and comfort is solid.,2025-05-10,Ira E.,False,40
R0000814,P0000945,4,Ergonomics is impressive,Ergonomics is underwhelming and battery life is reliable.,2023-06-13,Kavya X.,True,78
R0000815,P0000193,5,Ergonomics is impressive,Ergonomics is reliable and contrast is weak.,2024-03-28,Rohan L.,No,211
R0000816,P0000577,2,Performance is mediocre,Performance is mediocre and Bluetooth connectivity is excellent.,2023-08-14,Diya C.,No,231
R0000817,P0001647,1,Battery life is poor,Battery life is excellent and charging speed is solid.,2024-09-17,Sara L.,False,69
R0000818,P0001938,4,Noise cancellation is mediocre,Noise cancellation is underwhelming and HDR is solid.,2023-07-05,Meera H.,False,91
R0000819,P0001810,4,Notifications is solid,Notifications is underwhelming and contrast is reliable.,2024-12-18,Aditi W.,0,152
R0000820,P0000384,4,Heart rate accuracy is impressive,Heart rate accuracy is underwhelming and Wi-Fi range is inconsistent.,2025-03-24,Rahul E.,0,114
R0000821,P0001418,5,Contrast is poor,Contrast is top-notch and Bluetooth connectivity is inconsistent.,2023-11-26,Karan A.,False,24
R0000822,P0001551,1,Bluetooth connectivity is solid,Bluetooth connectivity is mediocre and Wi-Fi range is weak.,2025-07-11,Vihaan E.,Yes,33
R0000823,P0001890,5,Performance is impressive,Performance is top-notch and fit is reliable.,2025-11-09,Priya X.,False,146
R0000824,P0000995,1,Notifications is impressive,Notifications is excellent and build quality is reliable.,2025-11-14,Sana D.,No,207
R0000825,P0001361,4,Noise cancellation is mediocre,Noise cancellation is reliable and software is excellent.,2025-11-20,Vihaan L.,False,11
R0000826,P0000530,3,Fit is impressive,Fit is mediocre and heart rate accuracy is solid.,2025-02-01,Farhan T.,False,8
R0000827,P0001646,5,Ergonomics is great,Ergonomics is mediocre and Bluetooth connectivity is excellent.,2023-05-25,Sana K.,0,89
R0000828,P0000129,4,Camera is solid,Camera is excellent and fit is solid.,2023-04-09,Vihaan H.,Yes,33
R0000829,P0000715,4,Bluetooth connectivity is solid,Bluetooth connectivity is excellent and heart rate accuracy is weak.,2025-08-01,Diya Q.,No,133
R0000830,P0000151,2,Display is solid,Display is underwhelming and Wi-Fi range is excellent.,2024-03-28,Ira N.,Yes,48
R0000831,P0000812,5,Contrast is impressive,Contrast is excellent and charging speed is excellent.,2025-11-24,Rohan X.,True,30
R0000832,P0001783,3,Ergonomics is great,Ergonomics is mediocre and display is reliable.,2024-02-18,Ritu L.,0,109
R0000833,P0001268,4,Comfort is poor,Comfort is reliable and HDR is reliable.,2025-08-16,Sana B.,Yes,78
R0000834,P0001328,4,Camera is impressive,Camera is underwhelming and contrast is reliable.,2023-12-07,Karan D.,True,250
R0000835,P0001262,3,Notifications is poor,Notifications is underwhelming and performance is reliable.,2025-11-01,Priya Q.,0,179
R0000836,P0000261,2,Contrast is poor,Contrast is underwhelming and software is excellent.,2025-03-12,Ira U.,False,91
R0000837,P0001823,5,Battery life is solid,Battery life is reliable and comfort is solid.,2025-01-30,Sara G.,Yes,58
R0000838,P0000282,5,Build quality is great,Build quality is excellent and Bluetooth connectivity is reliable.,2025-05-20,Anaya G.,0,171
R0000839,P0000051,3,Display is poor,Display is reliable and comfort is reliable.,2024-04-23,Anaya H.,No,103
R0000840,P0001053,5,Video stabilization is solid,Video stabilization is excellent and ergonomics is excellent.,2023-12-09,Aditi S.,False,67
R0000841,P0001569,5,Display is solid,Display is mediocre and comfort is excellent.,2024-04-27,Anil X.,Yes,199
R0000842,P0001801,5,Battery life is impressive,Battery life is underwhelming and ergonomics is weak.,2023-04-12,Farhan P.,0,236
R0000843,P0000156,4,Hdr is mediocre,Hdr is mediocre and fit is excellent.,2023-02-13,Kavya L.,0,123
R0000844,P0000937,3,Charging speed is impressive,Charging speed is reliable and performance is excellent.,2025-02-10,Vihaan W.,True,127
R0000845,P0001790,5,Notifications is great,Notifications is underwhelming and fit is reliable.,2023-05-07,Ira L.,Yes,153
R0000846,P0001017,5,Port selection is impressive,Port selection is reliable and refresh rate is excellent.,2023-09-04,Vihaan Y.,1,75
R0000847,P0001000,2,Battery life is solid,Battery life is mediocre and camera is excellent.,2024-12-19,Aryan B.,0,17
R0000848,P0001101,3,Software is solid,Software is mediocre and Bluetooth connectivity is inconsistent.,2024-01-05,Anaya F.,Yes,208
R0000849,P0001375,5,Port selection is poor,Port selection is top-notch and HDR is inconsistent.,2025-03-08,Sara Z.,No,104
R0000850,P0000685,4,Video stabilization is mediocre,Video stabilization is reliable and refresh rate is weak.,2023-05-21,Nikhil U.,Yes,45
R0000851,P0000675,2,Port selection is great,Port selection is top-notch and image quality is reliable.,2024-07-21,Ira Z.,Yes,225
R0000852,P0000479,5,Hdr is great,Hdr is excellent and noise cancellation is solid.,2024-09-06,Rohan H.,True,140
R0000853,P0000028,5,Heart rate accuracy is solid,Heart rate accuracy is excellent and fit is inconsistent.,2024-01-31,Aarav R.,Yes,69
R0000854,P0000455,5,Performance is poor,Performance is top-notch and fit is excellent.,2025-04-04,Anaya A.,1,61
R0000855,P0001559,1,Ergonomics is impressive,Ergonomics is excellent and fit is weak.,2025-05-08,Ritu V.,0,232
R0000856,P0000077,3,Contrast is impressive,Contrast is excellent and video stabilization is solid.,2025-06-15,Sana U.,Yes,228
R0000857,P0001569,5,Notifications is impressive,Notifications is underwhelming and comfort is excellent.,2023-04-27,Meera I.,0,241
R0000858,P0001371,5,Refresh rate is solid,Refresh rate is mediocre and build quality is weak.,2023-06-01,Nikhil K.,1,83
R0000859,P0001809,3,Battery life is mediocre,Battery life is top-notch and fit is excellent.,2025-03-19,Sara X.,False,180
R0000860,P0001611,4,Ergonomics is poor,Ergonomics is reliable and image quality is weak.,2023-07-07,Aarav S.,1,159
R0000861,P0000923,2,Image quality is mediocre,Image quality is excellent and noise cancellation is solid.,2023-12-02,Ritu F.,False,244
R0000862,P0001246,3,Notifications is great,Notifications is excellent and Wi-Fi range is excellent.,2025-04-04,Sneha F.,True,181
R0000863,P0000518,5,Display is solid,Display is reliable and refresh rate is inconsistent.,2024-02-23,Sara I.,True,63
R0000864,P0000500,4,Noise cancellation is poor,Noise cancellation is excellent and camera is reliable.,2023-08-17,Nikhil X.,0,15
R0000865,P0001833,3,Ergonomics is great,Ergonomics is reliable and notifications is inconsistent.,2023-07-13,Anil E.,No,212
R0000866,P0001272,3,Comfort is mediocre,Comfort is excellent and Bluetooth connectivity is inconsistent.,2024-12-16,Farhan G.,No,208
R0000867,P0001486,3,Refresh rate is solid,Refresh rate is top-notch and fit is reliable.,2024-08-03,Kavya Q.,True,234
R0000868,P0000728,4,Battery life is impressive,Battery life is underwhelming and HDR is weak.,2023-03-20,Anil T.,1,50
R0000869,P0000689,4,Noise cancellation is poor,Noise cancellation is top-notch and heart rate accuracy is solid.,2023-08-30,Sara G.,No,240
R0000870,P0001455,5,Performance is solid,Performance is underwhelming and video stabilization is solid.,2025-01-01,Diya T.,0,202
R0000871,P0000288,5,Wi-fi range is solid,Wi-fi range is top-notch and battery life is excellent.,2024-09-07,Vihaan K.,1,75
R0000872,P0001398,5,Display is solid,Display is reliable and comfort is solid.,2025-05-15,Sneha W.,False,24
R0000873,P0000211,4,Display is mediocre,Display is underwhelming and Wi-Fi range is weak.,2023-12-09,Ritu S.,Yes,144
R0000874,P0000595,2,Performance is mediocre,Performance is mediocre and charging speed is reliable.,2023-05-23,Rahul O.,No,40
R0000875,P0000815,3,Hdr is solid,Hdr is top-notch and contrast is reliable.,2024-02-16,Kavya T.,True,198
R0000876,P0001591,4,Wi-fi range is impressive,Wi-fi range is mediocre and contrast is solid.,2025-06-14,Vikram P.,No,207
R0000877,P0000721,2,Notifications is poor,Notifications is excellent and refresh rate is inconsistent.,2023-03-01,Ira A.,No,195
R0000878,P0000516,4,Comfort is mediocre,Comfort is underwhelming and notifications is inconsistent.,2023-01-22,Karan K.,0,100
R0000879,P0000415,2,Contrast is mediocre,Contrast is reliable and software is weak.,2024-08-11,Aditi Y.,0,210
R0000880,P0001196,5,Camera is poor,Camera is mediocre and noise cancellation is weak.,2024-08-02,Aditi F.,True,57
R0000881,P0000541,3,Fit is solid,Fit is mediocre and camera is reliable.,2023-07-03,Sara Y.,No,120
R0000882,P0000166,3,Camera is solid,Camera is excellent and charging speed is excellent.,2025-07-29,Priya D.,Yes,146
R0000883,P0001518,4,Build quality is impressive,Build quality is mediocre and noise cancellation is excellent.,2025-03-20,Priya B.,0,149
R0000884,P0000222,5,Software is mediocre,Software is reliable and noise cancellation is inconsistent.,2023-03-14,Aditi Z.,0,53
R0000885,P0001061,4,Bluetooth connectivity is poor,Bluetooth connectivity is excellent and noise cancellation is weak.,2024-01-18,Rohan I.,False,188
R0000886,P0000380,5,Hdr is impressive,Hdr is excellent and contrast is weak.,2025-10-24,Nikhil N.,Yes,35
R0000887,P0001072,4,Bluetooth connectivity is great,Bluetooth connectivity is top-notch and HDR is excellent.,2023-08-17,Ritu U.,0,173
R0000888,P0001713,4,Video stabilization is solid,Video stabilization is reliable and image quality is excellent.,2024-03-24,Ira H.,False,13
R0000889,P0000174,4,Charging speed is impressive,Charging speed is mediocre and build quality is weak.,2024-05-22,Anil V.,False,127
R0000890,P0000489,4,Image quality is great,Image quality is top-notch and Wi-Fi range is inconsistent.,2025-10-05,Ira T.,Yes,250
R0000891,P0000788,4,Performance is poor,Performance is excellent and video stabilization is weak.,2024-09-07,Meera Q.,Yes,34
R0000892,P0000762,4,Comfort is mediocre,Comfort is mediocre and build quality is inconsistent.,2024-02-15,Nikhil L.,No,245
R0000893,P0001041,4,Camera is impressive,Camera is top-notch and Bluetooth connectivity is reliable.,2025-01-24,Anaya B.,0,119
R0000894,P0000713,5,Performance is great,Performance is top-notch and Wi-Fi range is weak.,2024-01-30,Tanvi Y.,Yes,247
R0000895,P0000547,4,Ergonomics is impressive,Ergonomics is excellent and image quality is excellent.,2025-06-24,Anaya X.,0,158
R0000896,P0001590,3,Ergonomics is solid,Ergonomics is excellent and port selection is weak.,2023-04-30,Kavya A.,Yes,98
R0000897,P0001203,3,Video stabilization is poor,Video stabilization is underwhelming and image quality is inconsistent.,2025-09-30,Anil M.,False,118
R0000898,P0000494,5,Video stabilization is solid,Video stabilization is excellent and HDR is weak.,2023-12-20,Kavya O.,1,224
R0000899,P0001592,5,Refresh rate is mediocre,Refresh rate is underwhelming and port selection is excellent.,2024-06-29,Sana W.,False,138
R0000900,P0001048,2,Fit is solid,Fit is reliable and image quality is excellent.,2025-07-15,Karan F.,1,43
R0000901,P0000837,4,Camera is mediocre,Camera is top-notch and build quality is solid.,2025-07-02,Kavya P.,No,126
R0000902,P0001909,5,Charging speed is poor,Charging speed is reliable and heart rate accuracy is solid.,2025-05-13,Aarav G.,No,66
R0000903,P0001682,5,Port selection is great,Port selection is excellent and contrast is solid.,2024-10-10,Anil I.,1,185
R0000904,P0001469,3,Ergonomics is poor,Ergonomics is underwhelming and Bluetooth connectivity is solid.,2024-04-29,Aarav C.,Yes,65
R0000905,P0000677,5,Performance is poor,Performance is reliable and display is inconsistent.,2023-06-30,Sneha K.,No,145
R0000906,P0001872,5,Ergonomics is impressive,Ergonomics is excellent and heart rate accuracy is inconsistent.,2023-03-31,Sara T.,True,55
R0000907,P0000766,5,Comfort is impressive,Comfort is excellent and port selection is inconsistent.,2024-11-14,Tanvi S.,Yes,220
R0000908,P0000581,5,Wi-fi range is solid,Wi-fi range is reliable and battery life is inconsistent.,2023-06-06,Ritu B.,1,215
R0000909,P0001256,3,Ergonomics is solid,Ergonomics is reliable and HDR is inconsistent.,2023-11-15,Sana I.,0,225
R0000910,P0000411,3,Video stabilization is solid,Video stabilization is mediocre and ergonomics is solid.,2023-06-09,Priya Y.,True,53
R0000911,P0001665,4,Image quality is solid,Image quality is mediocre and ergonomics is excellent.,2023-08-19,Karan Q.,False,44
R0000912,P0001001,4,Build quality is impressive,Build quality is reliable and Wi-Fi range is weak.,2023-03-25,Anaya V.,No,19
R0000913,P0000234,5,Camera is mediocre,Camera is reliable and noise cancellation is reliable.,2024-01-14,Nikhil O.,True,214
R0000914,P0000688,3,Performance is great,Performance is underwhelming and noise cancellation is inconsistent.,2024-04-29,Priya W.,0,184
R0000915,P0000870,5,Wi-fi range is impressive,Wi-fi range is reliable and build quality is solid.,2023-11-09,Ritu Z.,True,143
R0000916,P0000372,2,Performance is poor,Performance is reliable and notifications is solid.,2025-02-09,Sana F.,Yes,44
R0000917,P0001823,4,Bluetooth connectivity is solid,Bluetooth connectivity is mediocre and performance is excellent.,2024-02-06,Nikhil W.,No,230
