product_id,product_title,brand,category,subtype,price,sku_asin,seller_external_id
P0001324,TP-Link Neo 64GB Tablet,TP-Link,Electronics,Tablet,450.89,BIK30EF4WF,S0000004
P0001325,Amazfit S3 Camera,Amazfit,Electronics,Camera,3172.45,B5HQB6VMY9,S0000005
P0001326,Boult Ultra 256GB Smartphone,Boult,Electronics,Smartphone,324.01,BRGG9UIC8I,S0000006
P0001327,Sennheiser Z3 128GB Smartphone,Sennheiser,Electronics,Smartphone,396.06,BKEBHGE5KG,S0000007
P0001328,Realme X1 Router,Realme,Electronics,Router,215.92,BC1AMGZ3V6,S0000008
P0001329,ASUS X3 Monitor,ASUS,Electronics,Monitor,1596.60,BXQLG8ELHA,S0000009
P0001330,Sony M3 512GB Smartphone,Sony,Electronics,Smartphone,713.09,BPFFWYJDAV,S0000010
P0001331,Canon S3 128GB Tablet,Canon,Electronics,Tablet,891.93,BU6TJLEUE2,S0000001
P0001332,ASUS Air 64GB Tablet,ASUS,Electronics,Tablet,1473.86,BJGW45W6V3,S0000002
P0001333,HP S3 Earbuds,HP,Electronics,Earbuds,159.92,BPTB4Y1QMC,S0000003
P0001334,Dell S1 Headphones,Dell,Electronics,Headphones,626.55,BTQ6VN88RH,S0000004
P0001335,Motorola Neo Camera,Motorola,Electronics,Camera,4485.29,BQOKLVT0WW,S0000005
P0001336,GoPro X2 128GB Smartphone,GoPro,Electronics,Smartphone,839.75,B9OM3EBX63,S0000006
P0001337,Xiaomi X3 Earbuds,Xiaomi,Electronics,Earbuds,32.73,BBQLBUUIGU,S0000007
P0001338,Samsung Air Headphones,Samsung,Electronics,Headphones,301.78,BY0SMYWZ4L,S0000008
P0001339,Huawei Z3 256GB Smartphone,Huawei,Electronics,Smartphone,1816.20,BXYRAXP9E4,S0000009
P0001340,Apple S2 Speaker,Apple,Electronics,Speaker,799.27,BD1NZPBNR5,S0000010
P0001341,Dell Edge Speaker,Dell,Electronics,Speaker,178.46,BJ3KULYDK4,S0000001
P0001342,MSI Bolt Earbuds,MSI,Electronics,Earbuds,24.50,BE9U86N3W6,S0000002
P0001343,Vivo X2 64GB Smartphone,Vivo,Electronics,Smartphone,1713.40,BC77AWNM4S,S0000003
P0001344,LG Pro Smartwatch,LG,Electronics,Smartwatch,130.66,BIA1N9WQLJ,S0000004
P0001345,Vivo Prime Monitor,Vivo,Electronics,Monitor,349.79,B14BAO0JGQ,S0000005
P0001346,ASUS Bolt 256GB Tablet,ASUS,Electronics,Tablet,793.86,BOXSGG551N,S0000006
P0001347,LG S1 128GB Tablet,LG,Electronics,Tablet,819.19,BTLSBSBSRC,S0000007
P0001348,OnePlus Go 128GB Smartphone,OnePlus,Electronics,Smartphone,620.18,BKFE8FTYPP,S0000008
P0001349,GoPro X3 Earbuds,GoPro,Electronics,Earbuds,383.87,BDPR6Y6NEH,S0000009
P0001350,Redmi Ultra Smartwatch,Redmi,Electronics,Smartwatch,958.12,BZNTGTV2GQ,S0000010
P0001351,Netgear X3 Camera,Netgear,Electronics,Camera,3885.36,BJJC31PJFP,S0000001
P0001352,HP Edge 64GB Smartphone,HP,Electronics,Smartphone,1516.79,B21AFW81HH,S0000002
P0001353,Sony Edge Camera,Sony,Electronics,Camera,1800.00,BR5PJEIZGL,S0000003
P0001354,boAt Air TV,boAt,Electronics,TV,764.11,BA6N7ZGU1J,S0000004
P0001355,GoPro Bolt Smartwatch,GoPro,Electronics,Smartwatch,503.95,BU4OV7BFKP,S0000005
P0001356,MSI S1 32GB Smartphone,MSI,Electronics,Smartphone,418.99,B0DDKFG5I7,S0000006
P0001357,Motorola X3 Smartwatch,Motorola,Electronics,Smartwatch,510.26,BG25H4V923,S0000007
P0001358,Samsung Prime 512GB Laptop,Samsung,Electronics,Laptop,2031.14,B52KXY57VR,S0000008
P0001359,Canon Pro Monitor,Canon,Electronics,Monitor,778.66,BU1ZPTJZSC,S0000009
P0001360,Nokia M3 Earbuds,Nokia,Electronics,Earbuds,308.17,BNKRKFWUT8,S0000010
P0001361,Lenovo X3 Speaker,Lenovo,Electronics,Speaker,788.72,BBQVXW3JOQ,S0000001
P0001362,MSI Edge Earbuds,MSI,Electronics,Earbuds,331.15,BNZB1ILZJ3,S0000002
P0001363,Apple Edge Router,Apple,Electronics,Router,205.84,B4S6NNBNVO,S0000003
P0001364,Sony Air Headphones,Sony,Electronics,Headphones,569.93,BX90CC3HCP,S0000004
P0001365,JBL S2 Speaker,JBL,Electronics,Speaker,175.28,BVT6RVR9IZ,S0000005
P0001366,Garmin Neo 64GB Tablet,Garmin,Electronics,Tablet,362.89,B1OL81HZ1E,S0000006
P0001367,Samsung S1 64GB Smartphone,Samsung,Electronics,Smartphone,1344.06,BGNTQRPTMR,S0000007
P0001368,Amazfit Air Camera,Amazfit,Electronics,Camera,4453.22,BDIUTE0KZL,S0000008
P0001369,Apple S2 Earbuds,Apple,Electronics,Earbuds,249.05,BT1JL0OBH3,S0000009
P0001370,MSI Ultra Router,MSI,Electronics,Router,303.77,BXIEGXDSK2,S0000010
P0001371,Lenovo Lite 32GB Laptop,Lenovo,Electronics,Laptop,3988.26,BHS0RTBG2G,S0000001
P0001372,OnePlus X1 128GB Laptop,OnePlus,Electronics,Laptop,836.52,BMCDD7VUN9,S0000002
P0001373,JBL Edge Earbuds,JBL,Electronics,Earbuds,214.50,BWGOVZVSWZ,S0000003
P0001374,Lenovo Go TV,Lenovo,Electronics,TV,636.59,BRHCIBVMVU,S0000004
P0001375,Dell M3 Monitor,Dell,Electronics,Monitor,654.47,BH77CR201W,S0000005
P0001376,Lenovo Z3 256GB Laptop,Lenovo,Electronics,Laptop,3218.26,B35VBRBYCW,S0000006
P0001377,TP-Link Edge Monitor,TP-Link,Electronics,Monitor,1921.40,BSG6YBMWSA,S0000007
P0001378,ASUS Bolt Camera,ASUS,Electronics,Camera,4190.17,B5AJO9EIX3,S0000008
P0001379,Nokia Bolt 64GB Laptop,Nokia,Electronics,Laptop,3471.05,BNXLYGV24T,S0000009
P0001380,OPPO Pro Speaker,OPPO,Electronics,Speaker,272.34,BPFW1K64AE,S0000010
P0001381,Amazfit S2 TV,Amazfit,Electronics,TV,4205.28,BJSE6KJRZD,S0000001
P0001382,Marshall M3 TV,Marshall,Electronics,TV,2285.74,BMVZSHGYHI,S0000002
P0001383,Redmi X3 Camera,Redmi,Electronics,Camera,943.40,BLTOS866D1,S0000003
P0001384,Marshall Prime Headphones,Marshall,Electronics,Headphones,395.70,BXPT29OB8R,S0000004
P0001385,Audio-Technica Bolt Monitor,Audio-Technica,Electronics,Monitor,260.10,BG4WYLRLFE,S0000005
P0001386,Apple Pro Monitor,Apple,Electronics,Monitor,746.57,BZWVDYUL3W,S0000006
P0001387,ASUS X2 Headphones,ASUS,Electronics,Headphones,261.46,B11MTNY5P6,S0000007
P0001388,HP Prime Headphones,HP,Electronics,Headphones,65.68,B4MHFHEWIS,S0000008
P0001389,Amazfit Pro Speaker,Amazfit,Electronics,Speaker,637.50,BRQI03534N,S0000009
P0001390,Boult X1 Earbuds,Boult,Electronics,Earbuds,173.90,BCCS8AYGJS,S0000010
P0001391,Amazfit Pro Router,Amazfit,Electronics,Router,244.53,BF7THYER6E,S0000001
P0001392,TP-Link X2 Headphones,TP-Link,Electronics,Headphones,271.88,BESY3IUS4R,S0000002
P0001393,Apple Z3 Monitor,Apple,Electronics,Monitor,1272.09,BYKQ7G4N2J,S0000003
P0001394,Lenovo X3 Router,Lenovo,Electronics,Router,88.75,BPEHQ1CA7G,S0000004
P0001395,Redmi Bolt Earbuds,Redmi,Electronics,Earbuds,157.71,BALQYOG2TA,S0000005
P0001396,Redmi Pro Smartwatch,Redmi,Electronics,Smartwatch,214.74,B4DV0YVCEB,S0000006
P0001397,OnePlus X3 32GB Smartphone,OnePlus,Electronics,Smartphone,1759.77,BL9TZW82NB,S0000007
P0001398,HP S2 Camera,HP,Electronics,Camera,592.25,B0HV5PXM4B,S0000008
P0001399,Vivo X2 Earbuds,Vivo,Electronics,Earbuds,271.85,B65M111Y1Q,S0000009
P0001400,MSI Air Monitor,MSI,Electronics,Monitor,1874.91,BFL4U4FETY,S0000010
P0001401,Vivo Ultra 512GB Smartphone,Vivo,Electronics,Smartphone,246.00,BTUOJPNLKR,S0000001
P0001402,TP-Link Z3 Speaker,TP-Link,Electronics,Speaker,523.79,BTQ7YGOAWC,S0000002
P0001403,HP Lite 256GB Laptop,HP,Electronics,Laptop,790.75,BU48LA30N4,S0000003
P0001404,Lenovo S3 Speaker,Lenovo,Electronics,Speaker,198.91,BAAER51589,S0000004
P0001405,Sony M3 256GB Smartphone,Sony,Electronics,Smartphone,895.04,B925U3XINK,S0000005
P0001406,TP-Link Air TV,TP-Link,Electronics,TV,3002.16,B5FCSHTXG0,S0000006
P0001407,D-Link Edge Earbuds,D-Link,Electronics,Earbuds,387.58,BMS56TR5WX,S0000007
P0001408,JBL Lite Monitor,JBL,Electronics,Monitor,511.70,B2WHF4E28V,S0000008
P0001409,Sennheiser X2 Camera,Sennheiser,Electronics,Camera,4476.87,BBAOH9XSFC,S0000009
P0001410,Redmi Pro Headphones,Redmi,Electronics,Headphones,415.34,B1JJ6YCF4K,S0000010
P0001411,Vivo Edge 32GB Tablet,Vivo,Electronics,Tablet,416.52,BU7LNBW5XJ,S0000001
P0001412,Canon Ultra Camera,Canon,Electronics,Camera,1813.82,B3JDRD2OEB,S0000002
P0001413,D-Link X2 32GB Smartphone,D-Link,Electronics,Smartphone,682.94,B4F1WS437I,S0000003
P0001414,Samsung Prime 64GB Tablet,Samsung,Electronics,Tablet,894.12,BCIV0NC7NO,S0000004
P0001415,ASUS Pro TV,ASUS,Electronics,TV,1381.29,B8GKBQQU6B,S0000005
P0001416,Netgear Ultra Router,Netgear,Electronics,Router,97.21,BLT7K7HA65,S0000006
P0001417,MSI Prime Smartwatch,MSI,Electronics,Smartwatch,642.28,BBB97QDM09,S0000007
P0001418,GoPro X1 Speaker,GoPro,Electronics,Speaker,69.01,BWDVVUNKPX,S0000008
P0001419,Canon Neo 512GB Smartphone,Canon,Electronics,Smartphone,295.94,BPPGXGJQD5,S0000009
P0001420,Audio-Technica Neo Headphones,Audio-Technica,Electronics,Headphones,236.66,B6B2LX483Y,S0000010
P0001421,Boult S2 128GB Laptop,Boult,Electronics,Laptop,2675.26,B0LK2X28R2,S0000001
P0001422,Motorola M3 TV,Motorola,Electronics,TV,4761.96,B2M5ZVYY2K,S0000002
P0001423,Nikon Bolt Camera,Nikon,Electronics,Camera,3987.34,BSPQ41LYX2,S0000003
P0001424,Amazfit S3 Monitor,Amazfit,Electronics,Monitor,458.87,B48SSFNQLH,S0000004
P0001425,Netgear X3 Camera,Netgear,Electronics,Camera,2318.22,BMLI89BTOS,S0000005
P0001426,OnePlus Pro 128GB Laptop,OnePlus,Electronics,Laptop,1169.14,B00XMI13GT,S0000006
P0001427,Nikon S1 Camera,Nikon,Electronics,Camera,2300.34,B2JNN544OX,S0000007
P0001428,Lenovo X1 Speaker,Lenovo,Electronics,Speaker,701.90,BCVEEJATTI,S0000008
P0001429,Netgear S2 TV,Netgear,Electronics,TV,4962.83,BD3UKO3Q6M,S0000009
P0001430,boAt S1 512GB Tablet,boAt,Electronics,Tablet,1390.52,B1ZA0O7I09,S0000010
P0001431,Xiaomi Bolt Smartwatch,Xiaomi,Electronics,Smartwatch,987.04,BB3A6D8DLF,S0000001
P0001432,Sony X2 512GB Smartphone,Sony,Electronics,Smartphone,667.89,BCLP6TUET6,S0000002
P0001433,Sony Edge Earbuds,Sony,Electronics,Earbuds,52.43,B1EFGNKVLO,S0000003
P0001434,Marshall Go Headphones,Marshall,Electronics,Headphones,444.23,B9WMI4T96C,S0000004
P0001435,Vivo Z3 Camera,Vivo,Electronics,Camera,1504.50,B3CJOQTWV8,S0000005
P0001436,boAt Bolt 128GB Smartphone,boAt,Electronics,Smartphone,1030.03,BB65M0AZ6D,S0000006
P0001437,Netgear Z3 256GB Laptop,Netgear,Electronics,Laptop,3101.41,BJAT6N0X8F,S0000007
P0001438,Dell S2 Speaker,Dell,Electronics,Speaker,252.35,BKZP52A87U,S0000008
P0001439,D-Link S1 Smartwatch,D-Link,Electronics,Smartwatch,404.41,BR1UQRP4YI,S0000009
P0001440,Huawei X3 Monitor,Huawei,Electronics,Monitor,1116.26,B0TNZVN3V2,S0000010
P0001441,Garmin Ultra Earbuds,Garmin,Electronics,Earbuds,271.71,BXYAD21O6V,S0000001
P0001442,Garmin Z3 Earbuds,Garmin,Electronics,Earbuds,368.34,B23QVR243M,S0000002
P0001443,Lenovo M3 Monitor,Lenovo,Electronics,Monitor,1632.05,B56OXMJOW8,S0000003
P0001444,Samsung Neo TV,Samsung,Electronics,TV,2916.92,BGHA5LJKYS,S0000004
P0001445,TP-Link Z3 32GB Laptop,TP-Link,Electronics,Laptop,1231.77,B7X208EBG7,S0000005
P0001446,GoPro S1 Headphones,GoPro,Electronics,Headphones,66.06,BQ4AXUEIX8,S0000006
P0001447,Nikon Go Earbuds,Nikon,Electronics,Earbuds,221.99,BK3MWDKAYI,S0000007
P0001448,Xiaomi S1 Router,Xiaomi,Electronics,Router,334.21,BAL1BINKBV,S0000008
P0001449,Amazfit Pro Monitor,Amazfit,Electronics,Monitor,277.74,BATOWMXOBG,S0000009
P0001450,Canon Pro Earbuds,Canon,Electronics,Earbuds,363.94,BH9YE0LX50,S0000010
P0001451,Netgear M3 Headphones,Netgear,Electronics,Headphones,288.23,BRAM1XFHPZ,S0000001
P0001452,Amazfit Bolt Monitor,Amazfit,Electronics,Monitor,474.38,B59FCTTZ65,S0000002
P0001453,MSI Air Smartwatch,MSI,Electronics,Smartwatch,530.92,BXLZKAGRL7,S0000003
P0001454,Netgear Edge Earbuds,Netgear,Electronics,Earbuds,146.95,BI8PK6IT8W,S0000004
P0001455,Netgear M3 Earbuds,Netgear,Electronics,Earbuds,308.65,BNZHYS57J4,S0000005
P0001456,Realme Go 256GB Tablet,Realme,Electronics,Tablet,749.58,B8UXV701DE,S0000006
P0001457,JBL Bolt Earbuds,JBL,Electronics,Earbuds,269.91,BJXJOGA9NZ,S0000007
P0001458,HP Prime 256GB Laptop,HP,Electronics,Laptop,2151.17,BBMNLNOPNH,S0000008
P0001459,LG Neo Smartwatch,LG,Electronics,Smartwatch,535.31,BQGDB6ONYB,S0000009
P0001460,HP M3 64GB Tablet,HP,Electronics,Tablet,999.01,BTN5UU4GHX,S0000010
P0001461,Amazfit Lite Speaker,Amazfit,Electronics,Speaker,104.05,B7AXU16MO2,S0000001
P0001462,Marshall Air Speaker,Marshall,Electronics,Speaker,763.09,BIX3TSMO41,S0000002
P0001463,Boult Bolt Camera,Boult,Electronics,Camera,373.29,BH22N0SB5W,S0000003
P0001464,D-Link X3 256GB Tablet,D-Link,Electronics,Tablet,1121.56,BD8GGSF96I,S0000004
P0001465,Sony Z3 Camera,Sony,Electronics,Camera,1797.06,B1D0YIO4DQ,S0000005
P0001466,Sennheiser Lite 256GB Smartphone,Sennheiser,Electronics,Smartphone,1629.27,BD8XS1LRJ6,S0000006
P0001467,Lenovo Lite 128GB Tablet,Lenovo,Electronics,Tablet,1007.42,BPLWSOM1SX,S0000007
P0001468,D-Link Pro TV,D-Link,Electronics,TV,2296.10,BLRR9DM3LA,S0000008
P0001469,Dell Air Earbuds,Dell,Electronics,Earbuds,274.58,BM7IF0RV5L,S0000009
P0001470,Realme Prime 64GB Smartphone,Realme,Electronics,Smartphone,1279.87,B5VDH4HYVA,S0000010
P0001471,ASUS Bolt 512GB Smartphone,ASUS,Electronics,Smartphone,355.94,BAKPY17CBX,S0000001
P0001472,TP-Link Z3 Router,TP-Link,Electronics,Router,105.69,BMXWWIULP0,S0000002
P0001473,Nokia Lite Speaker,Nokia,Electronics,Speaker,754.85,BZVXFN8UJV,S0000003
P0001474,Samsung X2 Speaker,Samsung,Electronics,Speaker,441.23,BUDUVVTY6Z,S0000004
P0001475,Realme Neo Smartwatch,Realme,Electronics,Smartwatch,143.01,BQETBL4ZHF,S0000005
P0001476,Garmin Pro 128GB Laptop,Garmin,Electronics,Laptop,2651.80,B6FUB3O05W,S0000006
P0001477,Audio-Technica Z3 Camera,Audio-Technica,Electronics,Camera,887.66,BRV64CFIX9,S0000007
P0001478,Huawei M3 256GB Laptop,Huawei,Electronics,Laptop,3216.98,BEDYOTOD4L,S0000008
P0001479,Huawei M3 Speaker,Huawei,Electronics,Speaker,451.26,B92HV87EYT,S0000009
P0001480,Apple M3 Headphones,Apple,Electronics,Headphones,297.20,BAIH7B3JL0,S0000010
P0001481,Huawei Air 64GB Laptop,Huawei,Electronics,Laptop,1437.97,BI0JIMKALL,S0000001
P0001482,Dell Lite Smartwatch,Dell,Electronics,Smartwatch,107.48,BB0C4IWU4V,S0000002
P0001483,Garmin Ultra Router,Garmin,Electronics,Router,156.04,B78OF93IUR,S0000003
P0001484,GoPro Bolt 256GB Tablet,GoPro,Electronics,Tablet,1490.03,BJVOHLNLQL,S0000004
P0001485,Boult S3 128GB Tablet,Boult,Electronics,Tablet,1391.00,BO9IV3XNY0,S0000005
P0001486,JBL Ultra Headphones,JBL,Electronics,Headphones,576.84,B6T7A3FGTO,S0000006
P0001487,OnePlus Edge Earbuds,OnePlus,Electronics,Earbuds,328.56,B0B1826KVK,S0000007
P0001488,Realme Air 32GB Tablet,Realme,Electronics,Tablet,1069.42,BWRPSSI6E4,S0000008
P0001489,HP S2 Camera,HP,Electronics,Camera,897.34,BQ8ZSB9QGE,S0000009
P0001490,TP-Link Air Headphones,TP-Link,Electronics,Headphones,566.77,BTLIRQIHOS,S0000010
P0001491,JBL S1 Earbuds,JBL,Electronics,Earbuds,265.73,BAXSLLEBNO,S0000001
P0001492,Marshall Neo Monitor,Marshall,Electronics,Monitor,1311.74,BUZAHRNRGS,S0000002
P0001493,Garmin Pro Camera,Garmin,Electronics,Camera,2221.26,B2PZDHYYQ4,S0000003
P0001494,Canon X2 256GB Smartphone,Canon,Electronics,Smartphone,1770.77,B9NBGSTHRG,S0000004
P0001495,Realme M3 256GB Tablet,Realme,Electronics,Tablet,587.49,B92WJMSYL1,S0000005
P0001496,LG Lite Router,LG,Electronics,Router,333.81,B1R47OOOS1,S0000006
P0001497,Sony S3 TV,Sony,Electronics,TV,2630.88,B332HH6YNB,S0000007
P0001498,Sony Ultra 64GB Laptop,Sony,Electronics,Laptop,1266.97,B3APYZH7UV,S0000008
P0001499,Sennheiser Lite Smartwatch,Sennheiser,Electronics,Smartwatch,430.96,B0B6AKMKSG,S0000009
P0001500,JBL M3 Speaker,JBL,Electronics,Speaker,485.67,BMY1VE8YHY,S0000010
P0001501,Sennheiser Lite Smartwatch,Sennheiser,Electronics,Smartwatch,774.35,BX3MVTSNLD,S0000001
P0001502,Huawei X2 Monitor,Huawei,Electronics,Monitor,904.54,BUEQKXZ2FG,S0000002
P0001503,Dell S1 Speaker,Dell,Electronics,Speaker,528.72,BORV9UDN5Q,S0000003
P0001504,Garmin S3 Earbuds,Garmin,Electronics,Earbuds,51.44,BCDAYL32MI,S0000004
P0001505,Amazfit X3 Monitor,Amazfit,Electronics,Monitor,344.87,B2NDH0JO98,S0000005
P0001506,Canon X1 Speaker,Canon,Electronics,Speaker,273.43,BLIUWL479G,S0000006
P0001507,Huawei Lite TV,Huawei,Electronics,TV,4014.24,BU8GLH40C3,S0000007
P0001508,Apple S2 Camera,Apple,Electronics,Camera,523.42,B7EBWGID9Q,S0000008
P0001509,Garmin Bolt Speaker,Garmin,Electronics,Speaker,548.34,BXP9PQWZ30,S0000009
P0001510,Redmi Ultra Monitor,Redmi,Electronics,Monitor,863.45,BV04922J21,S0000010
P0001511,LG S2 Camera,LG,Electronics,Camera,4822.70,BURZ2F1D44,S0000001
P0001512,OPPO M3 TV,OPPO,Electronics,TV,1689.82,BH6CUZK0TB,S0000002
P0001513,Netgear Z3 256GB Smartphone,Netgear,Electronics,Smartphone,1689.27,BTRJ0UMO0P,S0000003
P0001514,Canon Pro Headphones,Canon,Electronics,Headphones,665.05,BFXV0T5U9O,S0000004
P0001515,Sennheiser X3 Headphones,Sennheiser,Electronics,Headphones,644.67,BR3W96ULT9,S0000005
P0001516,TP-Link M3 Monitor,TP-Link,Electronics,Monitor,1414.36,BLN52RKV86,S0000006
P0001517,Lenovo Go 256GB Laptop,Lenovo,Electronics,Laptop,3601.23,BF57II4E5E,S0000007
P0001518,GoPro X1 Earbuds,GoPro,Electronics,Earbuds,289.24,BN07DU4QF2,S0000008
P0001519,Apple X3 128GB Smartphone,Apple,Electronics,Smartphone,351.55,BN5B19OEUR,S0000009
P0001520,Boult M3 Speaker,Boult,Electronics,Speaker,416.70,BV0S81HNOT,S0000010
P0001521,OPPO S2 Camera,OPPO,Electronics,Camera,2316.26,BMK8NCBTHQ,S0000001
P0001522,Sony X2 256GB Tablet,Sony,Electronics,Tablet,1064.62,BO6AF5X312,S0000002
P0001523,Canon X3 Headphones,Canon,Electronics,Headphones,122.78,BNOLJC4I32,S0000003
P0001524,MSI Bolt Speaker,MSI,Electronics,Speaker,749.76,BEHN6TW1TS,S0000004
P0001525,Redmi Pro TV,Redmi,Electronics,TV,1757.57,BQU8FKI5FW,S0000005
P0001526,Dell S3 TV,Dell,Electronics,TV,3454.91,BHT2G2ZPAC,S0000006
P0001527,Boult X3 Smartwatch,Boult,Electronics,Smartwatch,267.78,B1BKBV2DWH,S0000007
P0001528,Nokia S2 512GB Smartphone,Nokia,Electronics,Smartphone,970.93,B50FDEQ7MR,S0000008
P0001529,Dell Z3 Monitor,Dell,Electronics,Monitor,1054.80,BKZUAOH553,S0000009
P0001530,Audio-Technica Z3 Monitor,Audio-Technica,Electronics,Monitor,610.50,BYCCFBMT0K,S0000010
P0001531,Marshall Lite Headphones,Marshall,Electronics,Headphones,598.82,BNKUTAJMQ5,S0000001
P0001532,Lenovo Bolt Earbuds,Lenovo,Electronics,Earbuds,130.07,BD1NXZ5JNZ,S0000002
P0001533,Amazfit M3 Monitor,Amazfit,Electronics,Monitor,432.14,BYZGD6NC4C,S0000003
P0001534,Huawei Edge Router,Huawei,Electronics,Router,105.38,BBS0W141XQ,S0000004
P0001535,OnePlus Lite TV,OnePlus,Electronics,TV,4466.64,BW6P18AYNK,S0000005
P0001536,GoPro X3 32GB Tablet,GoPro,Electronics,Tablet,517.86,BPFWGLYY0P,S0000006
P0001537,Realme Neo Camera,Realme,Electronics,Camera,4147.90,BI5NTB58VD,S0000007
P0001538,ASUS X1 32GB Smartphone,ASUS,Electronics,Smartphone,240.96,B3XNGU9GHM,S0000008
P0001539,Garmin S1 Earbuds,Garmin,Electronics,Earbuds,47.05,BVU3VXXBUJ,S0000009
P0001540,OPPO Prime Monitor,OPPO,Electronics,Monitor,1069.44,BAJZGT9B2W,S0000010
P0001541,Netgear Lite Headphones,Netgear,Electronics,Headphones,337.96,BCZTO8PKF5,S0000001
P0001542,Apple Ultra Speaker,Apple,Electronics,Speaker,777.19,B3EK3FV921,S0000002
P0001543,Boult X3 128GB Smartphone,Boult,Electronics,Smartphone,319.14,BVC40EB9IT,S0000003
P0001544,boAt Edge Router,boAt,Electronics,Router,237.98,BRD2HLVWBE,S0000004
P0001545,HP Pro Smartwatch,HP,Electronics,Smartwatch,487.61,BO3G74IGMZ,S0000005
P0001546,Dell S1 Earbuds,Dell,Electronics,Earbuds,142.58,BOGX3IU7TY,S0000006
P0001547,ASUS Prime Speaker,ASUS,Electronics,Speaker,313.47,BTLFCETACP,S0000007
P0001548,Canon M3 32GB Tablet,Canon,Electronics,Tablet,934.95,B4X47NCS5D,S0000008
P0001549,Huawei M3 Speaker,Huawei,Electronics,Speaker,124.97,BIDQ50KJU9,S0000009
P0001550,OPPO X1 TV,OPPO,Electronics,TV,1219.61,BS9KTCVW67,S0000010
P0001551,Samsung S2 Speaker,Samsung,Electronics,Speaker,706.00,BSF5G5HF2P,S0000001
P0001552,Garmin S3 Monitor,Garmin,Electronics,Monitor,846.66,BSEKWZ1LNX,S0000002
P0001553,Motorola S3 64GB Laptop,Motorola,Electronics,Laptop,423.50,BS0JX99IHQ,S0000003
P0001554,ASUS X3 Headphones,ASUS,Electronics,Headphones,266.60,BX3P590N7D,S0000004
P0001555,LG Ultra Earbuds,LG,Electronics,Earbuds,386.76,BDTSO045CM,S0000005
P0001556,Sennheiser Pro Headphones,Sennheiser,Electronics,Headphones,59.49,BBJBHZ0MRW,S0000006
P0001557,Realme M3 Smartwatch,Realme,Electronics,Smartwatch,1189.65,BQC6JHDF7K,S0000007
P0001558,Lenovo Prime Camera,Lenovo,Electronics,Camera,4485.98,BIOZSG865R,S0000008
P0001559,Canon Bolt Smartwatch,Canon,Electronics,Smartwatch,970.02,BUNL1F7Q41,S0000009
P0001560,Sennheiser S1 Earbuds,Sennheiser,Electronics,Earbuds,30.83,BA8IV2OW4C,S0000010
P0001561,TP-Link X3 Smartwatch,TP-Link,Electronics,Smartwatch,1001.75,B2BHAPZEWZ,S0000001
P0001562,Huawei Z3 Headphones,Huawei,Electronics,Headphones,337.70,B9LY6N19WG,S0000002
P0001563,Marshall Lite Speaker,Marshall,Electronics,Speaker,778.13,BGIRC504OG,S0000003
P0001564,boAt S3 Headphones,boAt,Electronics,Headphones,209.18,BSO3ZE00PS,S0000004
P0001565,Realme Bolt 64GB Smartphone,Realme,Electronics,Smartphone,1876.52,B3BVCDJKCG,S0000005
P0001566,OPPO X1 Smartwatch,OPPO,Electronics,Smartwatch,179.50,B91YCLQJV7,S0000006
P0001567,Nikon S3 256GB Smartphone,Nikon,Electronics,Smartphone,958.54,BK70PL9UFQ,S0000007
P0001568,LG X2 Earbuds,LG,Electronics,Earbuds,35.27,B0IPRL3JXM,S0000008
P0001569,Apple S3 Smartwatch,Apple,Electronics,Smartwatch,436.11,BC97QLUZ83,S0000009
P0001570,Sennheiser X3 32GB Tablet,Sennheiser,Electronics,Tablet,476.63,B85SO6HI26,S0000010
P0001571,Sony Edge Camera,Sony,Electronics,Camera,647.78,BVJ2GP5KOJ,S0000001
P0001572,Motorola M3 64GB Tablet,Motorola,Electronics,Tablet,1393.65,BQZJODJRCU,S0000002
P0001573,TP-Link M3 Headphones,TP-Link,Electronics,Headphones,692.78,BILRIGJ8BH,S0000003
P0001574,Samsung Z3 Monitor,Samsung,Electronics,Monitor,1598.54,B9ULLS02U4,S0000004
P0001575,Netgear Go Speaker,Netgear,Electronics,Speaker,430.47,BWXIM1CFO5,S0000005
P0001576,boAt Neo TV,boAt,Electronics,TV,3269.00,BEW8KGNRFL,S0000006
P0001577,Huawei M3 Monitor,Huawei,Electronics,Monitor,681.46,BJB31M53WD,S0000007
P0001578,Redmi Neo Smartwatch,Redmi,Electronics,Smartwatch,542.13,B0NX4C49AF,S0000008
P0001579,Canon Ultra Earbuds,Canon,Electronics,Earbuds,374.02,B530OXGJ7X,S0000009
P0001580,Amazfit M3 Monitor,Amazfit,Electronics,Monitor,655.58,BLSZVLXW3J,S0000010
P0001581,boAt Lite Earbuds,boAt,Electronics,Earbuds,363.16,BSS8HKIVWW,S0000001
P0001582,Xiaomi S1 Smartwatch,Xiaomi,Electronics,Smartwatch,767.86,B1D1C4NEMZ,S0000002
P0001583,Sennheiser S1 Earbuds,Sennheiser,Electronics,Earbuds,240.36,BXHK0K9DHA,S0000003
P0001584,Dell S3 128GB Tablet,Dell,Electronics,Tablet,1324.71,BRULK580LL,S0000004
P0001585,Amazfit Z3 Smartwatch,Amazfit,Electronics,Smartwatch,93.16,BIYL781GEO,S0000005
P0001586,Amazfit Bolt 256GB Laptop,Amazfit,Electronics,Laptop,3101.22,BLLG8RJ8CV,S0000006
P0001587,OPPO Air Headphones,OPPO,Electronics,Headphones,207.13,BEADA3S7E4,S0000007
